,Adresse,City,E10,Gazole,Postal_Code,SP95,SP98,iD
289,"2, route de Clermont",NéRIS-LES-BAINS,Not available,Not available,03310,Not available,Not available,03
290,Route de Clermont,NERIS LES BAINS,Not available,"1,265",03310,"1,366","1,400",03
291,ROUTE DE MOULINS,Lurcy-Lévis,Not available,"1,231",03320,"1,371","1,412",03
292,Avenue Jean Jaurès,Cérilly,Not available,"1,279",03350,"1,399",Not available,03
293,rue du pavé,AINAY-LE-CHATEAU,"1,310","1,230",03360,"1,340",Not available,03
294,RELAIS DES TARTASSES,LA CHAPELAUDE,"1,410","1,332",03380,Not available,"1,524",03
295,Rue Calaubys,HURIEL,Not available,"1,268",03380,"1,404","1,424",03
296,2 rue des artisan,MONTMARAULT,Not available,Not available,03390,Not available,Not available,03
297,ROUTE DE MOULINS,MONTMARAULT,Not available,"1,255",03390,"1,389","1,425",03
298,"28, route de Lyon",YZEURE,"1,409","1,322",03400,Not available,"1,519",03
299,Route de Montbeugny,YZEURE,Not available,"1,229",03400,"1,369","1,410",03
300,28 Rue Bergeron-Vebret,Yzeure,Not available,"1,329",03400,"1,499","1,519",03
301,65 Avenue des Martyrs,MONTLUCON-DOMERAT,"1,319","1,235",03410,"1,359","1,395",03
302,ROUTE DE LIMOGES,Domérat,Not available,Not available,03410,Not available,Not available,03
303,ROUTE DE PARIS,SAINT-VICTOR,Not available,"1,337",03410,"1,517","1,537",03
304, Boulevard Victor Hugo,DOMéRAT,Not available,"1,269",03410,"1,405","1,425",03
305,61 avenue des Martyrs,DOMERAT,"1,349","1,265",03410,Not available,"1,449",03
306,Rue de la Chevêche,Domérat,"1,319","1,235",03410,"1,359","1,395",03
307,Lieu-dit La Loue,Saint-Victor,"1,319","1,235",03410,"1,359","1,395",03
308,Route de Hérisson,COSNE-D'ALLIER,Not available,"1,249",03430,"1,389","1,419",03
309,ZA LES VARENNES,EBREUIL,Not available,"1,299",03450,"1,438","1,489",03
310,RN9,SAINT-POURçAIN-SUR-SIOULE,Not available,Not available,03500,Not available,Not available,03
311,Route de Montmarault,SAINT-POURçAIN-SUR-SIOULE,Not available,"1,239",03500,"1,369","1,436",03
312,Quartier Tivoli,SAINT-POURCAIN-SUR-SIOULE,"1,409","1,334",03500,Not available,"1,519",03
313,4 RUE ARMAND QUEROY,SAULCET,Not available,"1,399",03500,"1,519","1,549",03
314,Route de Gannat,Saint-Pourçain-sur-Sioule,"1,319","1,229",03500,"1,369",Not available,03
315,RN 9,Saint-Pourçain-sur-Sioule,"1,319","1,232",03500,Not available,"1,409",03
316,Avenue Edouard Vaillant,COMMENTRY,Not available,"1,248",03600,"1,376","1,405",03
317,LA BRANDE MALICORNE,COMMENTRY,"1,329","1,245",03600,"1,369","1,405",03
318,12 Rue Ambroise Croizat,DéSERTINES,Not available,Not available,03630,Not available,Not available,03
319,12 RUE AMBROISE CROIZAT,DESERTINES,"1,314","1,235",03630,Not available,"1,397",03
320,51 RUE DE LA REPUBLIQUE,DESERTINES,Not available,"1,249",03630,Not available,"1,409",03
321,22 avenue de la République,BELLERIVE-SUR-ALLIER,"1,409","1,334",03700,Not available,"1,519",03
322,Avenue du General de Gaulle,BELLERIVE-SUR-ALLIER,Not available,"1,226",03700,"1,369","1,436",03
323,Avenue des Portes Occitanes,Gannat,Not available,"1,228",03800,"1,349","1,390",03
324,Avenue de la Gare,GANNAT,"1,409","1,245",03800,Not available,"1,420",03
325,6 Avenue P.Mendes france,GANNAT,"1,409","1,334",03800,Not available,"1,519",03
326,77 rue des Capucins,GANNAT,"1,409","1,334",03800,Not available,"1,519",03
327,12 avenue des Portes Occitanes,Gannat,Not available,"1,236",03800,"1,349",Not available,03
328,ROUTE DE MARSEILLE,DIGNE-LES-BAINS,Not available,"1,234",04000,"1,364","1,398",04
329,39 AV DE VERDUN,Digne-les-Bains,"1,328","1,251",04000,Not available,"1,408",04
330,8 avenue du 8 Mai 1945,Digne-les-Bains,"1,322","1,244",04000,"1,365",Not available,04
331,9 avenue des Plantiers BP201,SISTERON,"1,349","1,259",04100,"1,399",Not available,04
332,Route de Sisteron,Manosque,"1,279","1,195",04100,"1,330","1,350",04
333,214 Avenue Frédéric Mistral,MANOSQUE,Not available,Not available,04100,Not available,Not available,04
334,Route de Volx,MANOSQUE,"1,279","1,195",04100,Not available,"1,350",04
335,RN 96,MANOSQUE,Not available,Not available,04100,Not available,Not available,04
336,Avenue Mestre Raoul Arnaud,Manosque,Not available,"1,239",04100,"1,419","1,439",04
337,214 AV. FREDERIC MISTRAL,MANOSQUE,"1,394","1,308",04100,Not available,"1,504",04
338,RN96 - CHEMIN DES PLANTIERS,MANOSQUE,"1,279","1,209",04100,Not available,"1,379",04
339,ZI St JosephBP335,MANOSQUE,"1,279","1,197",04103,Not available,"1,359",04
340,Rue Principale,LA PALUD-SUR-VERDON,Not available,"1,315",04120,"1,447",Not available,04
341,Route Digne,CASTELLANE,"1,409","1,279",04120,Not available,"1,449",04
342,Boulevard Saint Michel,Castellane,Not available,"1,339",04120,"1,469","1,509",04
343,AUTOROUTE A 51 AIRE DE MANOSQUE,Volx,Not available,Not available,04130,Not available,Not available,04
344,AUTOROUTE A51 AIRE DE MANOSQUE EST,Volx,Not available,Not available,04130,Not available,Not available,04
345,AUTOROUTE A51 AIRE DE VOLX OUEST,Volx,Not available,Not available,04130,Not available,Not available,04
346,AUTOROUTE A51 - AIRE DE VOLX OUEST,VOLX,"1,474","1,394",04130,Not available,"1,584",04
347,AUTOROUTE A51 - AIRE DE MANOSQUE,VOLX,"1,474","1,394",04130,Not available,"1,584",04
348,LIEUDIT PRAS GAVOUETS ZONE ARTISANALE B,Seyne-les-Alpes,Not available,"1,246",04140,"1,399","1,429",04
349,LE BELVEDERE - RN 96,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,Not available,04160,Not available,Not available,04
350,70 Avenue du Général de Gaulle,Château-Arnoux-Saint-Auban,Not available,"1,399",04160,"1,559",Not available,04
351,Avenue du Jas,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,"1,279",04160,"1,429","1,449",04
352,LE BELVEDERE - RN 96,CHATEAU ARNOUX,"1,306","1,239",04160,Not available,"1,406",04
353,Route de Nice,Saint-André-les-Alpes,Not available,Not available,04170,Not available,Not available,04
354,RN 202,SAINT-ANDRé-LES-ALPES,Not available,"1,410",04170,"1,580","1,610",04
355,Route de Nice,Saint-André-les-Alpes,"1,360","1,270",04170,Not available,Not available,04
356,Rue de l'Anonciade,Les Mées,Not available,"1,235",04190,"1,375","1,399",04
357,3 AV. DE LA LIBERATION,Sisteron,Not available,Not available,04200,Not available,Not available,04
358,route de Sisteron ,PEIPIN,"1,309","1,234",04200,Not available,"1,405",04
359,aire aubignosc,Aubignosc,"1,484","1,404",04200,Not available,"1,564",04
360,10 AVENUE DE LA LIBERATION,SISTERON,Not available,"1,309",04200,"1,469","1,509",04
361,3 AVENUE DE LA LIBERATION,Sisteron,"1,389","1,304",04200,Not available,"1,499",04
362,50 allée des Genêts BP 200,SISTERON,"1,299","1,219",04204,"1,359","1,399",04
363,6 rd MANOSQUE,VALENSOLE,Not available,Not available,04210,Not available,Not available,04
364, Chemin du Riou,VALENSOLE,Not available,Not available,04210,Not available,Not available,04
365,Rue des Tapis,Valensole,Not available,"1,249",04210,"1,419",Not available,04
366,3 CHEMIN DU RIOU,VALENSOLE,Not available,"1,290",04210,"1,490","1,560",04
367,CD 908 LE CASTAGNERET,ANNOT,Not available,"1,259",04240,"1,399",Not available,04
368,Lieu-dit Bouchier,Allos,Not available,"1,400",04260,"1,570","1,600",04
369,"ZA du Haut Moulin, quartier de la gare",Céreste,"1,316","1,195",04280,Not available,"1,390",04
370,Quartier Beaudine Centre Commercial Les 3 Routes,Forcalquier,Not available,"1,239",04300,"1,389","1,409",04
371,Avenue des Chalus,Forcalquier,"1,320","1,245",04300,Not available,"1,392",04
372,9 avenue Saint-Promasse,FORCALQUIER,Not available,Not available,04300,Not available,Not available,04
373,STATION AVIA RN 4202,Entrevaux,Not available,"1,200",04320,"1,360","1,380",04
374,RN 85,Barrême,Not available,"1,280",04330,"1,420","1,460",04
375,QUARTIER SAINT JEAN,MOUSTIERS-SAINTE-MARIE,Not available,"1,350",04360,"1,500",Not available,04
376,RN208,Villars-Colmars,Not available,"1,450",04370,"1,610",Not available,04
377,"27, avenue A. Signoret",Barcelonnette,"1,429","1,304",04400,Not available,"1,539",04
378,49 Avenue des trois frères Arnaud,Barcelonnette,Not available,"1,304",04400,"1,449","1,539",04
379,Place Aimé Gassier,BARCELONNETTE,"1,397","1,289",04400,Not available,"1,479",04
380,Terres Neuves. St Pons,BARCELONNETTE,Not available,"1,289",04400,"1,425","1,479",04
381,Route de Marseilles,Riez,Not available,"1,350",04500,"1,490","1,520",04
382,ROUTE DE MARSEILLE,RIEZ,Not available,Not available,04500,Not available,Not available,04
383,Quartier Samson,Riez,"1,359","1,284",04500,Not available,"1,433",04
384,RN 85,Mallemoisson - Les Grillons,Not available,"1,250",04510,"1,390","1,440",04
385,Route nationale 96,CHâTEAU-ARNOUX-SAINT-AUBAN,Not available,"1,309",04600,"1,459","1,489",04
386,Avenue Charles Richaud,ORAISON,Not available,Not available,04700,Not available,Not available,04
387,route La Brillanne,ORAISON,Not available,"1,269",04700,"1,389","1,429",04
388,RN 96 CENTRE COMMERCIAL LE PLAN,LA BRILLANNE,Not available,"1,349",04700,"1,379","1,419",04
389,Avenue Charles Richaud,Oraison,"1,389","1,299",04700,Not available,"1,499",04
390,46 Avenue des Alpes,GRéOUX-LES-BAINS,"1,407","1,333",04800,Not available,"1,517",04
391,28 Boulevard d'Orient,Gap,"1,335","1,229",05000,Not available,"1,415",05
392,46 Avenue de Provence,GAP,Not available,Not available,05000,Not available,Not available,05
393,ROUTE DE BARCELONNETTE,Gap,"1,329","1,229",05000,Not available,"1,409",05
394,Route des Fauvins,Gap,"1,329","1,229",05000,"1,379","1,409",05
395,10 Avenue du Commandant Dumont,Gap,Not available,"1,249",05000,"1,399","1,429",05
396, Avenue de Provence,GAP,"1,329","1,229",05000,Not available,"1,409",05
397,10 Avenue Guillaume Farel,GAP,Not available,Not available,05000,Not available,Not available,05
398,10 Avenue Guillaume Farel,Gap,Not available,Not available,05000,Not available,Not available,05
399,46 AV. DE PROVENCE,GAP,"1,403","1,319",05000,Not available,"1,513",05
400,10 AV.GUILLAUME FAREL,GAP,"1,403","1,319",05000,Not available,"1,513",05
401,9 Route de Gap,Briançon,Not available,"1,349",05100,"1,509","1,539",05
402,CENTRE COMMERCIAL SUD,BRIANCON,Not available,"1,239",05100,"1,395","1,437",05
403,AVENUE DU DAUPHINE,BRIANCON,Not available,Not available,05100,Not available,Not available,05
404,Ave du Dauphiné,BRIANçON,Not available,Not available,05100,Not available,Not available,05
405,AV. DU DAUPHINE,BRIANCON,"1,317","1,246",05100,Not available,"1,437",05
406,PLACE DE LA MAIRIE,L ARGENTIERE LA BESSEE,Not available,"1,239",05120,"1,399",Not available,05
407,RN 94 Lieu-dit Pont la Lame,Saint-Martin-de-Queyrières,"1,319","1,239",05120,"1,395",Not available,05
408,Avenue de Provence,Tallard,Not available,Not available,05130,Not available,Not available,05
409,ZAE DE L AEROPOLE,Tallard,"1,309","1,229",05130,Not available,"1,409",05
410,AVENUE DE PROVENCE,TALLARD,Not available,"1,249",05130,"1,399","1,429",05
411,Avenue de la Combe d'Or,SAVINES-LE-LAC,Not available,"1,248",05160,"1,408","1,428",05
412,Lieu dit Les Graves,REMOLLON,"1,329","1,238",05190,"1,399",Not available,05
413,Lieu-dit Entraigues,Embrun,"1,297","1,235",05200,"1,395","1,415",05
414,Route Nationale 94 Route Nationale 94,Baratier,"1,297","1,235",05200,Not available,"1,415",05
415,Lieu-dit Le Petit Puy,Embrun,Not available,Not available,05200,Not available,Not available,05
416,Le petit Lion,Baratier,Not available,Not available,05200,Not available,Not available,05
417,Avenue Justin Gras,EMBRUN,Not available,"1,275",05200,"1,449","1,476",05
418,Lieu-dit Petit Liou,Baratier,"1,395","1,319",05200,Not available,"1,505",05
419,"RD 1091 Lieu-dit ""Pré-Bagnols""",Le Monêtier-les-Bains,"1,319","1,239",05220,"1,395",Not available,05
420,Place de la Gare,Chorges,"1,297","1,235",05230,"1,295","1,415",05
421,LES FAURIES,La Bâtie-Neuve,Not available,"1,310",05230,"1,470",Not available,05
422,rn 94 la grande ile,Chorges,Not available,Not available,05230,Not available,Not available,05
423,RN 94 LA GRANDE ILE,CHORGES,"1,299","1,237",05230,Not available,"1,417",05
424,60 Rue de la Guisane,LA SALLE LES ALPES,"1,389","1,289",05240,Not available,"1,489",05
425,Station avia,La Salle les Alpes,Not available,"1,262",05240,"1,425","1,455",05
426,RN. 544 PLAINE DE CHABOTTES,Chabottes,"1,429","1,339",05260,Not available,"1,509",05
427,50 Avenue de Provence,LARAGNE-MONTéGLIN,"1,399","1,329",05300,"1,388","1,509",05
428,Rue du Moulin,LARAGNE-MONTéGLIN,Not available,"1,279",05300,"1,429","1,449",05
429,CENTRE COMMERCIAL LE PLAN,LARAGNE-MONTéGLIN,"1,309","1,229",05300,Not available,"1,409",05
430,Avenue Léon Trinquier,Eyguians,Not available,"1,325",05300,"1,466",Not available,05
431,RN 547,CHâTEAU VILLEVIEILLE,Not available,"1,330",05350,"1,480","1,510",05
432,route de gap,VEYNES,"1,349","1,239",05400,"1,389","1,415",05
433,1256 route de gap,Veynes,Not available,"1,399",05400,"1,499",Not available,05
434,Les Barraques RN85,LA FARE-EN-CHAMPSAUR,"1,319","1,239",05500,"1,369",Not available,05
435,SAINT MARCELLIN,Vars,Not available,"1,269",05560,"1,429","1,469",05
436,Le Villard,GUILLESTRE,Not available,"1,249",05600,"1,409","1,449",05
437,ROUTE NATIONALE,Saint-Clément-sur-Durance,Not available,"1,249",05600,"1,409","1,449",05
438,RN 94,EYGLIERS,"1,349","1,269",05600,"1,429","1,469",05
439, Porte du Queyras,GUILLESTRE,Not available,"1,239",05600,"1,399","1,439",05
440,LA GARE,SERRES,"1,349","1,239",05700,"1,389",Not available,05
441,RD 1075- quartier les Chambons,Serres,Not available,"1,315",05700,"1,459","1,499",05
442,57 Avenue Joseph Raybaud,NICE,Not available,Not available,06000,Not available,Not available,06
443,123 Boulevard Gambetta,Nice,Not available,Not available,06000,Not available,Not available,06
444,77 Promenade des Anglais,NICE,Not available,"1,289",06000,"1,409","1,489",06
445,1 Boulevard Tzarewitch,NICE,Not available,"1,299",06000,"1,419","1,499",06
446,10 Boulevard de l'Armée des Alpes,NICE,Not available,Not available,06000,Not available,Not available,06
447,PROMENADE CORNIGLION MOLINIER,NICE,Not available,Not available,06000,Not available,Not available,06
448,"26,28 QUAI GALLIENI",NICE,Not available,Not available,06000,Not available,Not available,06
449,39 AVENUE RAYMOND COMBOUL,Nice,Not available,Not available,06000,Not available,Not available,06
450,26 Avenue Gallieni,NICE,Not available,Not available,06000,Not available,Not available,06
451,29 BIS AVENUE PAUL ARENE,NICE,Not available,Not available,06000,Not available,Not available,06
452, Pont Vincent Auriol,NICE,Not available,Not available,06000,Not available,Not available,06
453,Boulevard Comte de Falicon,Nice,"1,459","1,359",06000,Not available,Not available,06
454,10 BOULEVARD ARMEE DES ALPES,NICE,"1,414","1,334",06000,Not available,"1,524",06
455,PONT VINCENT AURIOL,NICE,"1,434","1,339",06000,Not available,"1,544",06
456,29 BIS AV. PAUL ARENE,NICE,"1,414","1,329",06000,Not available,"1,524",06
457,"57, BD. J.RAYBAUD",NICE,"1,325","1,229",06000,Not available,"1,425",06
458,5-7-9 place Franklin,NICE,Not available,Not available,06000,Not available,Not available,06
459,123 boulevard GAMBETTA,Nice,Not available,Not available,06000,Not available,Not available,06
460,123 Boulevard Gambetta,Nice,"1,429","1,334",06000,Not available,Not available,06
461,5-9 Place Franklin,Nice,"1,429","1,334",06000,Not available,Not available,06
462, Boulevard Comte de Falicon,NICE,Not available,Not available,06100,Not available,Not available,06
463,63 Boulevard Gorbella,NICE,Not available,Not available,06100,Not available,Not available,06
464,63 Boulevard Gorbella,NICE,"1,458","1,358",06100,Not available,"1,548",06
465,Boulevard Jean Moulin,LE CANNET,Not available,Not available,06110,Not available,Not available,06
466,Boulevard Carnot,Le Cannet,Not available,"1,289",06110,"1,409","1,499",06
467,150 AVENUE DU CAMPON,Le Cannet,"1,328","1,227",06110,Not available,"1,408",06
468,"480, av. du Général De Gaulle",LE CANNET,"1,379","1,269",06110,Not available,"1,449",06
469,46 Avenue Franklin Roosevelt,Le Cannet,"1,323","1,225",06110,"1,362","1,408",06
470,14 ch des Campelières,LE CANNET,Not available,Not available,06110,Not available,Not available,06
471,Chemin des Campelières,Le Cannet,"1,439","1,319",06110,Not available,"1,549",06
472,BOULEVARD JEAN MOULIN,LE CANNET,"1,304","1,204",06110,Not available,"1,409",06
473,158 route de cannes,GRASSE,Not available,"1,217",06130,"1,341","1,371",06
474,130 Route de la Marigarde,GRASSE,Not available,Not available,06130,Not available,Not available,06
475,basse corniche,BEAULIEU-SUR-MER,Not available,Not available,06130,Not available,Not available,06
476,"1, RUE CASTELLARAS",Grasse,"1,439","1,339",06130,Not available,"1,464",06
477,"13,ROUTE DE DRAGUIGNAN",Grasse,"1,429","1,319",06130,Not available,"1,449",06
478,CHEMIN DE L'ORME,Grasse,Not available,"1,223",06130,"1,350","1,377",06
479,35 Avenue de la Libération,Grasse,"1,339","1,229",06130,Not available,"1,419",06
480,111 Route de la Paoute,GRASSE,"1,429","1,319",06130,Not available,"1,449",06
481,976 AVENUE RHIN ET DANUBE,Vence,Not available,Not available,06140,Not available,Not available,06
482,891 ROUTE DE ST PAUL,VENCE,"1,424","1,319",06140,Not available,"1,534",06
483,976 avenue rhin et danube,vence,"1,403","1,297",06140,Not available,"1,512",06
484,56 Avenue du Docteur Raymond Picaud,CANNES,Not available,Not available,06150,Not available,Not available,06
485,140 Av. Francis Tonner,CANNES,"1,369","1,259",06150,Not available,"1,489",06
486,Avenue Francis Tonner,CANNES,"1,326","1,223",06150,Not available,"1,446",06
487,AERODROME CANNES MANDELIEU,Cannes,Not available,Not available,06150,Not available,Not available,06
488,1 AV.VICTOR HUGO,Cannes,"1,299","1,202",06150,Not available,"1,459",06
489,AEROPORT CANNES MANDELIEU RN 7,CANNES LA BOCCA,"1,312","1,209",06150,Not available,"1,419",06
490,56 Avenue du Dr Raymond Picaud,CANNES LA BOCCA,"1,428","1,338",06150,Not available,"1,558",06
491,Z.I. Les Tourrades,Cannes,Not available,"1,202",06156,"1,389","1,419",06
492,122 Boulevard Raymond Poincaré,Antibes,Not available,"1,338",06160,"1,488","1,518",06
493,171 Avenue Louis Pasteur,Roquebrune-Cap-Martin,"1,459","1,359",06190,Not available,"1,549",06
494,175 Avenue Louis Pasteur,ROQUEBRUNE-CAP-MARTIN,Not available,Not available,06190,Not available,Not available,06
495,83 AVE DE LA COTE D'AZUR,ROQUEBRUNECAPMARTIN,Not available,Not available,06190,Not available,Not available,06
496,175 AVENUE PASTEUR - RD 6007,ROQUEBRUNE CAP MARTIN,"1,365","1,252",06190,Not available,"1,445",06
497,83 AVE DE LA COTE D'AZUR,Roquebrune-Cap-Martin,"1,450","1,350",06190,Not available,"1,570",06
498,217 Promenade des Anglais,NICE,Not available,Not available,06200,Not available,Not available,06
499, Avenue Saint-Augustin,NICE,Not available,Not available,06200,Not available,Not available,06
500,61 Boulevard Napoléon Iii,Nice,"1,469","1,369",06200,Not available,Not available,06
501,280 Route de Grenoble,NICE,Not available,Not available,06200,Not available,Not available,06
502,"PROMENADE DES ANGLAIS, SQUARE KIRCHNER",NICE,Not available,Not available,06200,Not available,Not available,06
503,58 Boulevard René Cassin,Nice,Not available,Not available,06200,Not available,Not available,06
504,31 Avenue de Bellet,Nice,Not available,Not available,06200,Not available,Not available,06
505, Route de Grenoble,Nice,"1,313","1,209",06200,Not available,"1,397",06
506,61 Avenue Sainte-Marguerite,NICE,Not available,Not available,06200,Not available,Not available,06
507,280 Route de Grenoble,NICE,Not available,Not available,06200,Not available,Not available,06
508,31 Avenue de Bellet,Nice,Not available,Not available,06200,Not available,Not available,06
509,104 Boulevard René Cassin,Nice,Not available,Not available,06200,Not available,Not available,06
